0,396.0,396.0
1,397.0,397.0
2,398.0,398.0
3,399.0,399.0
4,402.0,402.0
5,400.0,400.0
6,398.0,398.0
7,396.0,396.0
8,394.0,394.0
9,393.0,393.0
10,398.0,398.0
11,391.0,391.0
12,408.0,408.0
13,405.0,405.0
14,402.0,402.0
15,399.0,399.0
16,400.0,400.0
17,405.0,405.0
18,418.0,418.0
19,428.0,428.0
20,428.0,428.0
21,428.0,428.0
22,428.0,428.0
23,419.0,419.0
24,427.0,427.0
25,422.0,422.0
26,421.0,421.0
27,420.0,420.0
28,419.0,419.0
29,418.0,418.0
30,416.0,416.0
31,416.0,416.0
32,420.0,420.0
33,411.0,411.0
34,408.0,408.0
35,406.0,406.0
36,404.0,404.0
37,411.0,411.0
38,425.0,425.0
39,414.0,414.0
40,406.0,406.0
41,407.0,407.0
42,408.0,408.0
43,409.0,409.0
44,410.0,410.0
45,416.0,416.0
46,411.0,411.0
47,421.0,421.0
48,420.0,420.0
49,420.0,420.0
50,420.0,420.0
51,428.0,428.0
52,436.0,436.0
53,442.0,442.0
54,450.0,450.0
55,451.0,451.0
56,453.0,453.0
57,455.0,455.0
58,450.0,450.0
59,437.0,437.0
60,431.0,431.0
61,435.0,435.0
62,433.0,433.0
63,431.0,431.0
64,430.0,430.0
65,422.0,422.0
66,419.0,419.0
67,423.0,423.0
68,430.0,430.0
69,428.0,428.0
70,427.0,427.0
71,426.0,426.0
72,423.0,423.0
73,434.0,434.0
74,433.0,433.0
75,440.0,440.0
76,438.0,438.0
77,436.0,436.0
78,435.0,435.0
79,435.0,435.0
80,435.0,435.0
81,432.0,432.0
82,426.0,426.0
83,426.0,426.0
84,427.0,427.0
85,428.0,428.0
86,438.0,438.0
87,435.0,435.0
88,430.0,430.0
89,427.0,427.0
90,426.0,426.0
91,425.0,425.0
92,425.0,425.0
93,421.0,421.0
94,407.0,407.0
95,405.0,405.0
96,394.0,394.0
97,392.0,392.0
98,390.0,390.0
99,389.0,389.0
100,384.0,384.0
101,379.0,379.0
102,385.0,385.0
103,381.0,381.0
104,380.0,380.0
105,379.0,379.0
106,379.0,379.0
107,374.0,374.0
108,388.0,388.0
109,381.0,381.0
110,379.0,379.0
111,378.0,378.0
112,377.0,377.0
113,377.0,377.0
114,376.0,376.0
115,378.0,378.0
116,374.0,374.0
117,383.0,383.0
118,377.0,377.0
119,371.0,371.0
120,365.0,365.0
121,360.0,360.0
122,361.0,361.0
123,359.0,359.0
124,358.0,358.0
125,357.0,357.0
126,356.0,356.0
127,355.0,355.0
128,359.0,359.0
129,354.0,354.0
130,354.0,354.0
131,344.0,344.0
132,344.0,344.0
133,344.0,344.0
134,344.0,344.0
135,334.0,334.0
136,328.0,328.0
137,343.0,343.0
138,331.0,331.0
139,329.0,329.0
140,327.0,327.0
141,325.0,325.0
142,332.0,332.0
143,332.0,332.0
144,334.0,334.0
145,327.0,327.0
146,324.0,324.0
147,322.0,322.0
148,320.0,320.0
149,336.0,336.0
150,338.0,338.0
151,334.0,334.0
152,318.0,318.0
153,314.0,314.0
154,310.0,310.0
155,306.0,306.0
156,319.0,319.0
157,323.0,323.0
158,315.0,315.0
159,303.0,303.0
160,302.0,302.0
161,301.0,301.0
162,301.0,301.0
163,299.0,299.0
164,300.0,300.0
165,297.0,297.0
166,295.0,295.0
167,299.0,299.0
168,304.0,304.0
169,309.0,309.0
170,299.0,299.0
171,306.0,306.0
172,308.0,308.0
173,308.0,308.0
174,308.0,308.0
175,308.0,308.0
176,309.0,309.0
177,307.0,307.0
178,308.0,308.0
179,316.0,316.0
180,320.0,320.0
181,319.0,319.0
182,319.0,319.0
183,319.0,319.0
184,324.0,324.0
185,321.0,321.0
186,325.0,325.0
187,322.0,322.0
188,319.0,319.0
189,316.0,316.0
190,313.0,313.0
191,309.0,309.0
192,309.0,309.0
193,305.0,305.0
194,305.0,305.0
195,304.0,304.0
196,303.0,303.0
197,302.0,302.0
198,301.0,301.0
199,300.0,300.0
200,304.0,304.0
201,296.0,296.0
202,292.0,292.0
203,289.0,289.0
204,286.0,286.0
205,285.0,285.0
206,267.0,267.0
207,273.0,273.0
208,286.0,286.0
209,287.0,287.0
210,288.0,288.0
211,289.0,289.0
212,299.0,299.0
213,284.0,284.0
214,286.0,286.0
215,276.0,276.0
216,278.0,278.0
217,280.0,280.0
218,283.0,283.0
219,289.0,289.0
220,290.0,290.0
221,294.0,294.0
222,293.0,293.0
223,294.0,294.0
224,295.0,295.0
225,296.0,296.0
226,297.0,297.0
227,296.0,296.0
228,305.0,305.0
229,320.0,320.0
230,320.0,320.0
231,320.0,320.0
232,320.0,320.0
233,329.0,329.0
234,319.0,319.0
235,336.0,336.0
236,329.0,329.0
237,326.0,326.0
238,324.0,324.0
239,322.0,322.0
240,315.0,315.0
241,314.0,314.0
242,313.0,313.0
243,307.0,307.0
244,306.0,306.0
245,305.0,305.0
246,305.0,305.0
247,304.0,304.0
248,295.0,295.0
249,297.0,297.0
250,309.0,309.0
251,312.0,312.0
252,315.0,315.0
253,318.0,318.0
254,315.0,315.0
255,321.0,321.0
256,324.0,324.0
257,336.0,336.0
258,336.0,336.0
259,337.0,337.0
260,338.0,338.0
261,339.0,339.0
262,340.0,340.0
263,329.0,329.0
264,329.0,329.0
265,326.0,326.0
266,323.0,323.0
267,320.0,320.0
268,326.0,326.0
269,313.0,313.0
270,313.0,313.0
271,320.0,320.0
272,319.0,319.0
273,318.0,318.0
274,318.0,318.0
275,320.0,320.0
276,315.0,315.0
277,311.0,311.0
278,304.0,304.0
279,301.0,301.0
280,299.0,299.0
281,296.0,296.0
282,294.0,294.0
283,287.0,287.0
284,278.0,278.0
285,284.0,284.0
286,285.0,285.0
287,287.0,287.0
288,289.0,289.0
289,295.0,295.0
290,300.0,300.0
291,307.0,307.0
292,301.0,301.0
293,303.0,303.0
294,305.0,305.0
295,308.0,308.0
296,306.0,306.0
297,298.0,298.0
298,306.0,306.0
299,299.0,299.0
300,296.0,296.0
301,294.0,294.0
302,292.0,292.0
303,293.0,293.0
304,297.0,297.0
305,286.0,286.0
306,291.0,291.0
307,290.0,290.0
308,289.0,289.0
309,288.0,288.0
310,289.0,289.0
311,289.0,289.0
312,283.0,283.0
313,278.0,278.0
314,276.0,276.0
315,275.0,275.0
316,274.0,274.0
317,273.0,273.0
318,276.0,276.0
319,288.0,288.0
320,302.0,302.0
321,304.0,304.0
322,307.0,307.0
323,310.0,310.0
324,312.0,312.0
325,318.0,318.0
326,332.0,332.0
327,332.0,332.0
328,333.0,333.0
329,334.0,334.0
330,335.0,335.0
331,335.0,335.0
332,321.0,321.0
333,331.0,331.0
334,328.0,328.0
335,329.0,329.0
336,330.0,330.0
337,332.0,332.0
338,331.0,331.0
339,348.0,348.0
340,352.0,352.0
341,353.0,353.0
342,352.0,352.0
343,351.0,351.0
344,350.0,350.0
345,351.0,351.0
346,356.0,356.0
347,366.0,366.0
348,366.0,366.0
349,367.0,367.0
350,368.0,368.0
351,369.0,369.0
352,371.0,371.0
353,390.0,390.0
354,389.0,389.0
355,388.0,388.0
356,390.0,390.0
357,392.0,392.0
358,394.0,394.0
359,396.0,396.0
360,399.0,399.0
361,403.0,403.0
362,403.0,403.0
363,405.0,405.0
364,407.0,407.0
365,409.0,409.0
381,337.3029575555467,397.54838709677421
411,350.58551698812477,391.74999999999994
441,366.83901051870862,390.38709677419354
471,379.16447415032417,382.73333333333335
501,380.03505439038719,443.70967741935476
531,373.41453267970803,427.13333333333333
561,370.41702165957315,466.77419354838707
591,358.36878759359422,495.51612903225805
621,352.65667093906654,529.93333333333328
651,334.09138552349117,514.09677419354841
681,325.37746969908505,474.73333333333335
711,325.46720300158898,443.41935483870969
