0,335.0,335.0
1,333.0,333.0
2,331.0,331.0
3,329.0,329.0
4,325.0,325.0
5,321.0,321.0
6,318.0,318.0
7,316.0,316.0
8,328.0,328.0
9,323.0,323.0
10,316.0,316.0
11,311.0,311.0
12,306.0,306.0
13,301.0,301.0
14,296.0,296.0
15,278.0,278.0
16,291.0,291.0
17,322.0,322.0
18,316.0,316.0
19,311.0,311.0
20,306.0,306.0
21,290.0,290.0
22,290.0,290.0
23,305.0,305.0
24,317.0,317.0
25,315.0,315.0
26,313.0,313.0
27,311.0,311.0
28,318.0,318.0
29,321.0,321.0
30,324.0,324.0
31,317.0,317.0
32,318.0,318.0
33,319.0,319.0
34,321.0,321.0
35,319.0,319.0
36,303.0,303.0
37,306.0,306.0
38,296.0,296.0
39,293.0,293.0
40,291.0,291.0
41,288.0,288.0
42,286.0,286.0
43,283.0,283.0
44,303.0,303.0
45,304.0,304.0
46,307.0,307.0
47,311.0,311.0
48,315.0,315.0
49,321.0,321.0
50,311.0,311.0
51,326.0,326.0
52,325.0,325.0
53,325.0,325.0
54,325.0,325.0
55,326.0,326.0
56,330.0,330.0
57,337.0,337.0
58,347.0,347.0
59,341.0,341.0
60,331.0,331.0
61,321.0,321.0
62,312.0,312.0
63,310.0,310.0
64,304.0,304.0
65,308.0,308.0
66,302.0,302.0
67,301.0,301.0
68,300.0,300.0
69,299.0,299.0
70,303.0,303.0
71,312.0,312.0
72,303.0,303.0
73,311.0,311.0
74,312.0,312.0
75,313.0,313.0
76,315.0,315.0
77,325.0,325.0
78,326.0,326.0
79,333.0,333.0
80,340.0,340.0
81,340.0,340.0
82,340.0,340.0
83,341.0,341.0
84,345.0,345.0
85,335.0,335.0
86,331.0,331.0
87,335.0,335.0
88,334.0,334.0
89,334.0,334.0
90,334.0,334.0
91,355.0,355.0
92,358.0,358.0
93,365.0,365.0
94,359.0,359.0
95,360.0,360.0
96,361.0,361.0
97,362.0,362.0
98,358.0,358.0
99,350.0,350.0
100,340.0,340.0
101,354.0,354.0
102,350.0,350.0
103,346.0,346.0
104,343.0,343.0
105,330.0,330.0
106,335.0,335.0
107,337.0,337.0
108,341.0,341.0
109,343.0,343.0
110,346.0,346.0
111,349.0,349.0
112,350.0,350.0
113,351.0,351.0
114,356.0,356.0
115,360.0,360.0
116,361.0,361.0
117,362.0,362.0
118,364.0,364.0
119,367.0,367.0
120,371.0,371.0
121,368.0,368.0
122,374.0,374.0
123,375.0,375.0
124,377.0,377.0
125,378.0,378.0
126,380.0,380.0
127,382.0,382.0
128,385.0,385.0
129,377.0,377.0
130,376.0,376.0
131,375.0,375.0
132,374.0,374.0
133,380.0,380.0
134,392.0,392.0
135,392.0,392.0
136,389.0,389.0
137,392.0,392.0
138,395.0,395.0
139,399.0,399.0
140,397.0,397.0
141,383.0,383.0
142,387.0,387.0
143,383.0,383.0
144,378.0,378.0
145,373.0,373.0
146,369.0,369.0
147,372.0,372.0
148,358.0,358.0
149,370.0,370.0
150,381.0,381.0
151,383.0,383.0
152,386.0,386.0
153,389.0,389.0
154,393.0,393.0
155,402.0,402.0
156,402.0,402.0
157,401.0,401.0
158,400.0,400.0
159,400.0,400.0
160,400.0,400.0
161,398.0,398.0
162,399.0,399.0
163,392.0,392.0
164,387.0,387.0
165,392.0,392.0
166,397.0,397.0
167,403.0,403.0
168,406.0,406.0
169,420.0,420.0
170,414.0,414.0
171,413.0,413.0
172,412.0,412.0
173,412.0,412.0
174,412.0,412.0
175,414.0,414.0
176,411.0,411.0
177,407.0,407.0
