0,738.0,738.0
1,747.0,747.0
2,755.0,755.0
3,763.0,763.0
4,772.0,772.0
5,837.0,837.0
6,794.0,794.0
7,726.0,726.0
8,684.0,684.0
9,680.0,680.0
10,677.0,677.0
11,674.0,674.0
12,671.0,671.0
13,639.0,639.0
14,739.0,739.0
15,798.0,798.0
16,792.0,792.0
17,786.0,786.0
18,780.0,780.0
19,747.0,747.0
20,769.0,769.0
21,739.0,739.0
22,791.0,791.0
23,811.0,811.0
24,831.0,831.0
25,852.0,852.0
26,862.0,862.0
27,840.0,840.0
28,813.0,813.0
29,795.0,795.0
30,790.0,790.0
31,786.0,786.0
32,782.0,782.0
33,769.0,769.0
34,820.0,820.0
35,782.0,782.0
36,777.0,777.0
37,743.0,743.0
38,710.0,710.0
39,677.0,677.0
40,683.0,683.0
41,666.0,666.0
42,650.0,650.0
43,662.0,662.0
44,665.0,665.0
45,668.0,668.0
46,671.0,671.0
47,642.0,642.0
48,601.0,601.0
49,616.0,616.0
50,605.0,605.0
51,599.0,599.0
52,593.0,593.0
53,587.0,587.0
54,547.0,547.0
55,565.0,565.0
56,568.0,568.0
57,573.0,573.0
58,574.0,574.0
59,576.0,576.0
60,578.0,578.0
61,568.0,568.0
62,568.0,568.0
63,610.0,610.0
64,621.0,621.0
65,619.0,619.0
66,618.0,618.0
67,617.0,617.0
68,616.0,616.0
69,643.0,643.0
70,634.0,634.0
71,657.0,657.0
72,664.0,664.0
73,672.0,672.0
74,680.0,680.0
75,706.0,706.0
76,713.0,713.0
77,707.0,707.0
78,712.0,712.0
79,717.0,717.0
80,722.0,722.0
81,727.0,727.0
82,759.0,759.0
83,804.0,804.0
84,798.0,798.0
85,698.0,698.0
86,683.0,683.0
87,669.0,669.0
88,655.0,655.0
89,658.0,658.0
90,657.0,657.0
91,683.0,683.0
92,673.0,673.0
93,676.0,676.0
94,679.0,679.0
95,682.0,682.0
96,680.0,680.0
97,656.0,656.0
98,657.0,657.0
99,633.0,633.0
100,633.0,633.0
101,634.0,634.0
102,635.0,635.0
103,630.0,630.0
104,600.0,600.0
105,580.0,580.0
106,674.0,674.0
107,689.0,689.0
108,704.0,704.0
109,719.0,719.0
110,713.0,713.0
111,700.0,700.0
112,732.0,732.0
113,730.0,730.0
114,722.0,722.0
115,714.0,714.0
116,707.0,707.0
