0,549.0,549.0
1,550.0,550.0
2,552.0,552.0
3,554.0,554.0
4,577.0,577.0
5,576.0,576.0
6,577.0,577.0
7,577.0,577.0
8,577.0,577.0
9,577.0,577.0
10,635.0,635.0
11,647.0,647.0
12,650.0,650.0
13,647.0,647.0
14,639.0,639.0
15,632.0,632.0
16,625.0,625.0
17,627.0,627.0
18,627.0,627.0
19,627.0,627.0
20,609.0,609.0
21,598.0,598.0
22,587.0,587.0
23,577.0,577.0
24,604.0,604.0
25,618.0,618.0
26,609.0,609.0
27,609.0,609.0
28,616.0,616.0
29,624.0,624.0
30,632.0,632.0
31,627.0,627.0
32,618.0,618.0
33,600.0,600.0
34,610.0,610.0
35,607.0,607.0
36,605.0,605.0
37,603.0,603.0
38,601.0,601.0
39,602.0,602.0
40,602.0,602.0
41,602.0,602.0
42,602.0,602.0
43,602.0,602.0
44,602.0,602.0
45,591.0,591.0
46,625.0,625.0
47,600.0,600.0
48,591.0,591.0
49,598.0,598.0
50,605.0,605.0
51,612.0,612.0
52,604.0,604.0
53,618.0,618.0
54,636.0,636.0
55,630.0,630.0
56,640.0,640.0
57,651.0,651.0
58,662.0,662.0
59,675.0,675.0
60,663.0,663.0
61,651.0,651.0
62,670.0,670.0
63,676.0,676.0
64,683.0,683.0
65,690.0,690.0
66,715.0,715.0
67,749.0,749.0
68,744.0,744.0
69,790.0,790.0
70,792.0,792.0
71,795.0,795.0
72,798.0,798.0
73,789.0,789.0
74,779.0,779.0
75,772.0,772.0
76,754.0,754.0
77,751.0,751.0
78,749.0,749.0
79,747.0,747.0
80,745.0,745.0
81,749.0,749.0
82,769.0,769.0
83,755.0,755.0
84,766.0,766.0
85,778.0,778.0
86,790.0,790.0
87,791.0,791.0
88,797.0,797.0
89,790.0,790.0
90,821.0,821.0
91,820.0,820.0
92,819.0,819.0
93,819.0,819.0
94,834.0,834.0
95,827.0,827.0
96,831.0,831.0
97,810.0,810.0
98,806.0,806.0
99,802.0,802.0
100,799.0,799.0
101,799.0,799.0
102,819.0,819.0
103,845.0,845.0
104,840.0,840.0
105,835.0,835.0
106,831.0,831.0
107,827.0,827.0
108,836.0,836.0
109,820.0,820.0
110,809.0,809.0
111,791.0,791.0
112,787.0,787.0
113,783.0,783.0
114,779.0,779.0
115,779.0,779.0
116,774.0,774.0
117,795.0,795.0
118,788.0,788.0
119,782.0,782.0
120,776.0,776.0
121,770.0,770.0
122,775.0,775.0
123,780.0,780.0
124,785.0,785.0
125,790.0,790.0
126,786.0,786.0
127,782.0,782.0
128,779.0,779.0
129,789.0,789.0
130,774.0,774.0
131,786.0,786.0
132,799.0,799.0
133,799.0,799.0
134,799.0,799.0
135,799.0,799.0
136,799.0,799.0
137,799.0,799.0
138,790.0,790.0
139,817.0,817.0
